date,order_id,sku,product_name,category,channel,region,units_sold,unit_price,revenue,cost,shipping_cost,platform_fee,ad_spend
2025-05-11,AMA-100263,X3,X3,Action Camera,Amazon,US,1,386.33,386.33,220,4.4,57.95,40.96
2025-05-12,AMA-100264,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,379.39,379.39,200,5.94,56.91,27.81
2025-05-12,AMA-100265,Invisible Stick,Invisible Stick,Accessory,Amazon,UK,1,51.97,51.97,12,6.78,7.8,2.82
2025-05-12,AMA-100266,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,32.0,32.0,10,7.2,4.8,1.82
2025-05-12,AMA-100267,Battery,Battery,Accessory,Amazon,US,1,39.59,39.59,15,9.55,5.94,2.63
2025-05-12,AMA-100268,X4,X4,Action Camera,Amazon,JP,2,523.72,1047.44,640,13.56,157.12,90.57
2025-05-12,AMA-100269,X4,X4,Action Camera,Amazon,DE,1,570.3,570.3,320,8.68,85.54,56.81
2025-05-12,AMA-100271,X3,X3,Action Camera,Amazon,US,1,414.67,414.67,220,7.31,62.2,29.6
2025-05-12,AMA-100272,GO 3S,GO 3S,Action Camera,Amazon,UK,1,284.83,284.83,140,6.97,42.72,34.02
2025-05-12,AMA-100273,X4,X4,Action Camera,Amazon,JP,1,549.14,549.14,320,6.27,82.37,61.21
2025-05-12,AMA-100274,Charging Hub,Charging Hub,Accessory,Amazon,DE,1,59.06,59.06,20,6.41,8.86,3.67
2025-05-12,AMA-100275,X3,X3,Action Camera,Amazon,JP,1,439.46,439.46,220,4.79,65.92,48.49
2025-05-12,AMA-100276,GO 3S,GO 3S,Action Camera,Amazon,UK,1,250.04,250.04,140,7.01,37.51,19.48
2025-05-12,AMA-100278,X4,X4,Action Camera,Amazon,US,1,520.82,520.82,320,7.29,78.12,61.25
2025-05-12,AMA-100279,X3,X3,Action Camera,Amazon,UK,1,412.03,412.03,220,7.83,61.8,26.83
2025-05-12,AMA-100280,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.32,25.32,8,6.75,3.8,1.37
2025-05-12,AMA-100281,X4,X4,Action Camera,Amazon,UK,3,528.32,1584.96,960,9.69,237.74,92.72
2025-05-12,AMA-100282,X4,X4,Action Camera,Amazon,UK,1,554.68,554.68,320,9.97,83.2,59.34
2025-05-12,AMA-100283,X3,X3,Action Camera,Amazon,UK,1,437.02,437.02,220,4.77,65.55,48.97
2025-05-12,AMA-100284,X4,X4,Action Camera,Amazon,US,1,509.32,509.32,320,8.39,76.4,52.89
2025-05-12,AMA-100286,GO 3S,GO 3S,Action Camera,Amazon,US,1,241.21,241.21,140,4.81,36.18,21.1
2025-05-12,AMA-100287,X4,X4,Action Camera,Amazon,US,3,507.11,1521.33,960,19.49,228.2,128.02
2025-05-13,AMA-100289,GO 3S,GO 3S,Action Camera,Amazon,DE,1,257.78,257.78,140,4.89,38.67,18.75
2025-05-13,AMA-100290,GO 3S,GO 3S,Action Camera,Amazon,US,1,228.99,228.99,140,8.7,34.35,25.75
2025-05-13,AMA-100291,Battery,Battery,Accessory,Amazon,US,1,37.22,37.22,15,5.52,5.58,4.05
2025-05-13,AMA-100293,GO 3S,GO 3S,Action Camera,Amazon,UK,1,283.69,283.69,140,7.81,42.55,26.38
2025-05-13,AMA-100295,X4,X4,Action Camera,Amazon,DE,1,556.44,556.44,320,4.24,83.47,31.12
2025-05-13,AMA-100296,X4,X4,Action Camera,Amazon,US,1,520.26,520.26,320,8.42,78.04,38.88
2025-05-13,AMA-100297,X3,X3,Action Camera,Amazon,DE,1,407.32,407.32,220,5.03,61.1,23.17
2025-05-13,AMA-100298,Battery,Battery,Accessory,Amazon,US,1,34.86,34.86,15,9.8,5.23,2.46
2025-05-13,AMA-100299,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.52,22.52,8,7.68,3.38,2.35
2025-05-13,AMA-100300,Ace Pro,Ace Pro,Action Camera,Amazon,US,2,354.51,709.02,400,8.62,106.35,84.09
2025-05-13,AMA-100301,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,387.6,387.6,200,4.76,58.14,28.56
2025-05-13,AMA-100302,X3,X3,Action Camera,Amazon,US,1,380.92,380.92,220,7.67,57.14,44.19
2025-05-13,AMA-100303,X4,X4,Action Camera,Amazon,US,2,493.9,987.8,640,8.56,148.17,105.81
2025-05-13,AMA-100304,Charging Hub,Charging Hub,Accessory,Amazon,JP,1,64.25,64.25,20,6.75,9.64,7.0
2025-05-13,AMA-100305,Battery,Battery,Accessory,Amazon,UK,1,43.62,43.62,15,9.9,6.54,5.04
2025-05-13,AMA-100307,X4,X4,Action Camera,Amazon,DE,1,512.1,512.1,320,7.03,76.82,55.74
2025-05-13,AMA-100308,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,373.49,373.49,200,7.38,56.02,36.68
2025-05-13,AMA-100309,Selfie Stick,Selfie Stick,Accessory,Amazon,DE,1,26.84,26.84,8,4.05,4.03,1.81
2025-05-13,AMA-100310,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,45.72,45.72,12,5.21,6.86,4.06
2025-05-13,AMA-100311,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.33,25.33,8,7.32,3.8,1.28
2025-05-14,AMA-100312,X4,X4,Action Camera,Amazon,DE,1,582.84,582.84,320,6.2,87.43,42.48
2025-05-14,AMA-100314,Bike Mount,Bike Mount,Mount,Amazon,JP,1,19.62,19.62,6,8.32,2.94,2.2
2025-05-14,AMA-100315,GO 3S,GO 3S,Action Camera,Amazon,US,1,210.45,210.45,140,7.71,31.57,15.76
2025-05-14,AMA-100316,X4,X4,Action Camera,Amazon,UK,1,567.65,567.65,320,4.38,85.15,51.43
2025-05-14,AMA-100317,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,408.11,408.11,200,5.61,61.22,43.98
2025-05-14,AMA-100318,X4,X4,Action Camera,Amazon,US,1,505.7,505.7,320,8.24,75.85,53.2
2025-05-14,AMA-100319,GO 3S,GO 3S,Action Camera,Amazon,US,1,227.95,227.95,140,4.52,34.19,14.92
2025-05-14,AMA-100320,Battery,Battery,Accessory,Amazon,JP,2,41.67,83.34,30,9.78,12.5,7.88
2025-05-14,AMA-100321,X4,X4,Action Camera,Amazon,US,1,471.68,471.68,320,7.42,70.75,42.99
2025-05-14,AMA-100322,X3,X3,Action Camera,Amazon,US,1,352.76,352.76,220,8.98,52.91,24.38
2025-05-14,AMA-100323,X3,X3,Action Camera,Amazon,JP,1,410.68,410.68,220,9.23,61.6,44.74
2025-05-14,AMA-100324,Charging Hub,Charging Hub,Accessory,Amazon,US,1,53.26,53.26,20,4.47,7.99,5.38
2025-05-14,AMA-100325,GO 3S,GO 3S,Action Camera,Amazon,DE,1,242.79,242.79,140,7.65,36.42,14.44
2025-05-14,AMA-100326,Selfie Stick,Selfie Stick,Accessory,Amazon,JP,1,24.02,24.02,8,5.68,3.6,1.64
2025-05-14,AMA-100327,Helmet Mount,Helmet Mount,Mount,Amazon,US,1,22.2,22.2,7,6.69,3.33,2.32
2025-05-14,AMA-100329,X4,X4,Action Camera,Amazon,US,2,450.93,901.86,640,10.78,135.28,71.05
2025-05-14,AMA-100330,Bike Mount,Bike Mount,Mount,Amazon,US,1,19.83,19.83,6,7.35,2.97,2.29
2025-05-14,AMA-100332,X3,X3,Action Camera,Amazon,DE,3,412.74,1238.22,660,15.83,185.73,79.08
2025-05-14,AMA-100333,GO 3S,GO 3S,Action Camera,Amazon,JP,1,242.48,242.48,140,4.67,36.37,14.69
2025-05-14,AMA-100334,X3,X3,Action Camera,Amazon,DE,1,433.02,433.02,220,4.68,64.95,47.72
2025-05-14,AMA-100335,X4,X4,Action Camera,Amazon,UK,1,512.96,512.96,320,6.74,76.94,43.05
2025-05-15,AMA-100336,Tripod Stand,Tripod Stand,Mount,Amazon,DE,1,37.58,37.58,10,6.46,5.64,3.59
2025-05-15,AMA-100337,X4,X4,Action Camera,Amazon,UK,1,549.79,549.79,320,4.3,82.47,57.75
2025-05-15,AMA-100338,X3,X3,Action Camera,Amazon,US,1,402.45,402.45,220,7.11,60.37,25.89
2025-05-15,AMA-100339,Bike Mount,Bike Mount,Mount,Amazon,DE,1,20.36,20.36,6,9.9,3.05,2.12
2025-05-15,AMA-100342,Helmet Mount,Helmet Mount,Mount,Amazon,UK,1,22.72,22.72,7,7.93,3.41,2.44
2025-05-15,AMA-100343,Battery,Battery,Accessory,Amazon,JP,1,40.81,40.81,15,5.71,6.12,4.31
2025-05-15,AMA-100344,Selfie Stick,Selfie Stick,Accessory,Amazon,DE,1,29.0,29.0,8,7.19,4.35,1.77
2025-05-15,AMA-100345,Battery,Battery,Accessory,Amazon,US,2,40.33,80.66,30,8.48,12.1,9.59
2025-05-15,AMA-100347,X4,X4,Action Camera,Amazon,JP,1,488.18,488.18,320,6.63,73.23,45.44
2025-05-15,AMA-100349,Charging Hub,Charging Hub,Accessory,Amazon,UK,2,64.53,129.06,40,14.84,19.36,12.49
2025-05-15,AMA-100350,X4,X4,Action Camera,Amazon,DE,1,507.23,507.23,320,4.07,76.08,45.24
2025-05-15,AMA-100351,Lens Cap,Lens Cap,Accessory,Amazon,JP,1,9.76,9.76,2,5.11,1.46,1.07
2025-05-15,AMA-100352,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,385.34,385.34,200,8.92,57.8,31.66
2025-05-15,AMA-100353,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,355.52,355.52,200,8.26,53.33,38.33
2025-05-15,AMA-100355,X4,X4,Action Camera,Amazon,US,1,502.64,502.64,320,7.9,75.4,46.98
2025-05-15,AMA-100356,Charging Hub,Charging Hub,Accessory,Amazon,US,3,58.28,174.84,60,9.5,26.23,17.02
2025-05-15,AMA-100357,Lens Cap,Lens Cap,Accessory,Amazon,US,1,9.23,9.23,2,5.35,1.38,1.0
2025-05-15,AMA-100358,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,1,26.79,26.79,8,5.27,4.02,1.4
2025-05-15,AMA-100359,Selfie Stick,Selfie Stick,Accessory,Amazon,JP,2,27.28,54.56,16,13.08,8.18,5.27
2025-05-16,AMA-100360,Helmet Mount,Helmet Mount,Mount,Amazon,UK,1,22.74,22.74,7,6.67,3.41,1.87
2025-05-16,AMA-100361,Ace Pro,Ace Pro,Action Camera,Amazon,US,3,313.69,941.07,600,13.05,141.16,49.82
2025-05-16,AMA-100362,Helmet Mount,Helmet Mount,Mount,Amazon,US,2,20.45,40.9,14,14.18,6.14,4.2
2025-05-16,AMA-100363,X4,X4,Action Camera,Amazon,JP,1,502.17,502.17,320,8.97,75.33,35.0
2025-05-16,AMA-100364,X4,X4,Action Camera,Amazon,UK,1,514.41,514.41,320,5.44,77.16,26.17
2025-05-16,AMA-100365,X3,X3,Action Camera,Amazon,UK,1,427.18,427.18,220,8.45,64.08,22.8
2025-05-16,AMA-100366,Bike Mount,Bike Mount,Mount,Amazon,UK,1,22.54,22.54,6,5.1,3.38,1.25
2025-05-16,AMA-100367,Battery,Battery,Accessory,Amazon,US,1,40.92,40.92,15,9.12,6.14,3.54
2025-05-16,AMA-100369,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.87,25.87,8,8.01,3.88,2.8
2025-05-16,AMA-100370,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,374.81,374.81,200,6.6,56.22,39.04
2025-05-16,AMA-100371,Bike Mount,Bike Mount,Mount,Amazon,US,1,18.76,18.76,6,7.54,2.81,1.86
2025-05-16,AMA-100372,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,336.05,336.05,200,7.9,50.41,39.16
2025-05-16,AMA-100373,Battery,Battery,Accessory,Amazon,UK,1,40.01,40.01,15,5.52,6.0,3.01
2025-05-16,AMA-100374,X4,X4,Action Camera,Amazon,US,1,521.54,521.54,320,5.98,78.23,43.68
2025-05-16,AMA-100375,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,24.2,24.2,8,4.02,3.63,1.22
2025-05-16,AMA-100376,X4,X4,Action Camera,Amazon,US,1,507.2,507.2,320,7.42,76.08,43.56
2025-05-16,AMA-100377,Helmet Mount,Helmet Mount,Mount,Amazon,US,1,21.67,21.67,7,4.67,3.25,1.61
2025-05-16,AMA-100378,Bike Mount,Bike Mount,Mount,Amazon,US,1,19.93,19.93,6,4.78,2.99,1.38
2025-05-16,AMA-100379,GO 3S,GO 3S,Action Camera,Amazon,US,2,239.33,478.66,280,11.46,71.8,34.3
2025-05-16,AMA-100380,Tripod Stand,Tripod Stand,Mount,Amazon,DE,1,38.74,38.74,10,4.3,5.81,2.64
2025-05-16,AMA-100382,Lens Cap,Lens Cap,Accessory,Amazon,US,1,8.62,8.62,2,6.2,1.29,0.5
2025-05-16,AMA-100383,Battery,Battery,Accessory,Amazon,US,1,36.67,36.67,15,9.64,5.5,3.55
2025-05-17,AMA-100384,X3,X3,Action Camera,Amazon,UK,1,453.41,453.41,220,9.47,68.01,42.11
2025-05-17,AMA-100385,Battery,Battery,Accessory,Amazon,US,2,34.76,69.52,30,10.79,10.43,4.17
2025-05-17,AMA-100387,X3,X3,Action Camera,Amazon,US,1,354.09,354.09,220,4.73,53.11,31.55
2025-05-17,AMA-100388,Battery,Battery,Accessory,Amazon,UK,1,44.75,44.75,15,6.57,6.71,4.35
2025-05-17,AMA-100389,X3,X3,Action Camera,Amazon,DE,1,453.91,453.91,220,8.92,68.09,49.94
2025-05-17,AMA-100390,GO 3S,GO 3S,Action Camera,Amazon,US,1,225.4,225.4,140,7.6,33.81,22.4
2025-05-17,AMA-100391,GO 3S,GO 3S,Action Camera,Amazon,US,1,216.11,216.11,140,9.33,32.42,16.04
2025-05-17,AMA-100392,X4,X4,Action Camera,Amazon,UK,1,538.22,538.22,320,4.42,80.73,42.34
2025-05-17,AMA-100393,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,9.49,9.49,2,9.92,1.42,0.78
2025-05-17,AMA-100394,X4,X4,Action Camera,Amazon,US,1,482.0,482.0,320,9.77,72.3,37.06
2025-05-17,AMA-100397,X4,X4,Action Camera,Amazon,US,1,478.02,478.02,320,5.73,71.7,54.02
2025-05-17,AMA-100399,X3,X3,Action Camera,Amazon,DE,1,456.06,456.06,220,9.89,68.41,32.01
2025-05-17,AMA-100400,GO 3S,GO 3S,Action Camera,Amazon,US,1,232.32,232.32,140,4.91,34.85,20.62
2025-05-17,AMA-100401,Battery,Battery,Accessory,Amazon,DE,1,40.68,40.68,15,5.55,6.1,2.59
2025-05-17,AMA-100403,X3,X3,Action Camera,Amazon,JP,1,404.65,404.65,220,7.47,60.7,24.18
2025-05-17,AMA-100404,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,26.22,26.22,8,9.27,3.93,2.46
2025-05-17,AMA-100405,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.17,22.17,8,6.84,3.33,1.95
2025-05-17,AMA-100406,Tripod Stand,Tripod Stand,Mount,Amazon,JP,1,36.69,36.69,10,9.21,5.5,2.17
2025-05-17,AMA-100407,X4,X4,Action Camera,Amazon,DE,1,575.15,575.15,320,9.65,86.27,34.75
2025-05-18,AMA-100408,Invisible Stick,Invisible Stick,Accessory,Amazon,US,2,44.1,88.2,24,9.36,13.23,6.17
2025-05-18,AMA-100409,Battery,Battery,Accessory,Amazon,US,1,37.58,37.58,15,7.45,5.64,4.16
2025-05-18,AMA-100410,GO 3S,GO 3S,Action Camera,Amazon,DE,1,261.66,261.66,140,9.73,39.25,16.75
2025-05-18,AMA-100412,GO 3S,GO 3S,Action Camera,Amazon,DE,2,238.4,476.8,280,13.94,71.52,38.8
2025-05-18,AMA-100413,Selfie Stick,Selfie Stick,Accessory,Amazon,JP,1,25.95,25.95,8,8.12,3.89,2.61
2025-05-18,AMA-100414,X4,X4,Action Camera,Amazon,US,1,507.36,507.36,320,5.66,76.1,32.85
2025-05-18,AMA-100415,X4,X4,Action Camera,Amazon,JP,1,550.15,550.15,320,5.76,82.52,28.06
2025-05-18,AMA-100416,Charging Hub,Charging Hub,Accessory,Amazon,DE,1,66.61,66.61,20,8.6,9.99,6.4
2025-05-18,AMA-100417,Charging Hub,Charging Hub,Accessory,Amazon,UK,1,65.33,65.33,20,4.46,9.8,5.13
2025-05-18,AMA-100418,X4,X4,Action Camera,Amazon,US,1,507.68,507.68,320,9.68,76.15,27.95
2025-05-18,AMA-100419,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,336.82,336.82,200,8.76,50.52,33.51
2025-05-18,AMA-100422,X3,X3,Action Camera,Amazon,US,1,405.62,405.62,220,9.57,60.84,31.78
2025-05-18,AMA-100423,X3,X3,Action Camera,Amazon,US,1,394.56,394.56,220,9.86,59.18,36.4
2025-05-18,AMA-100424,Selfie Stick,Selfie Stick,Accessory,Amazon,US,2,24.14,48.28,16,10.03,7.24,4.39
2025-05-18,AMA-100425,X4,X4,Action Camera,Amazon,UK,1,574.64,574.64,320,8.93,86.2,61.07
2025-05-18,AMA-100426,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,323.22,323.22,200,6.97,48.48,22.59
2025-05-18,AMA-100428,X4,X4,Action Camera,Amazon,DE,1,491.83,491.83,320,7.06,73.77,26.2
2025-05-18,AMA-100429,Lens Cap,Lens Cap,Accessory,Amazon,US,1,7.93,7.93,2,5.47,1.19,0.81
2025-05-18,AMA-100430,X4,X4,Action Camera,Amazon,US,1,510.61,510.61,320,5.87,76.59,53.73
2025-05-18,AMA-100431,GO 3S,GO 3S,Action Camera,Amazon,JP,1,269.45,269.45,140,4.53,40.42,26.43
2025-05-19,AMA-100432,GO 3S,GO 3S,Action Camera,Amazon,UK,1,242.07,242.07,140,4.99,36.31,24.19
2025-05-19,AMA-100433,Tripod Stand,Tripod Stand,Mount,Amazon,DE,2,39.18,78.36,20,8.67,11.75,4.5
2025-05-19,AMA-100434,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,26.07,26.07,8,6.99,3.91,2.09
2025-05-19,AMA-100435,X4,X4,Action Camera,Amazon,US,1,443.56,443.56,320,8.6,66.53,35.11
2025-05-19,AMA-100436,Bike Mount,Bike Mount,Mount,Amazon,US,1,18.25,18.25,6,9.27,2.74,1.19
2025-05-19,AMA-100437,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,24.77,24.77,8,8.42,3.72,1.79
2025-05-19,AMA-100438,GO 3S,GO 3S,Action Camera,Amazon,UK,1,283.46,283.46,140,5.71,42.52,21.47
2025-05-19,AMA-100441,X3,X3,Action Camera,Amazon,DE,1,422.05,422.05,220,6.01,63.31,21.67
2025-05-19,AMA-100443,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,342.43,342.43,200,4.05,51.36,28.25
2025-05-19,AMA-100444,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,406.0,406.0,200,8.63,60.9,35.12
2025-05-19,AMA-100445,X4,X4,Action Camera,Amazon,US,1,507.59,507.59,320,4.71,76.14,34.82
2025-05-19,AMA-100447,Battery,Battery,Accessory,Amazon,UK,1,42.3,42.3,15,4.0,6.34,3.0
2025-05-19,AMA-100448,Invisible Stick,Invisible Stick,Accessory,Amazon,DE,1,52.05,52.05,12,8.69,7.81,5.45
2025-05-19,AMA-100449,GO 3S,GO 3S,Action Camera,Amazon,US,1,219.59,219.59,140,5.47,32.94,18.42
2025-05-19,AMA-100450,GO 3S,GO 3S,Action Camera,Amazon,US,2,248.62,497.24,280,13.05,74.59,59.37
2025-05-19,AMA-100451,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,32.14,32.14,10,5.16,4.82,1.92
2025-05-19,AMA-100452,Battery,Battery,Accessory,Amazon,UK,1,45.65,45.65,15,7.81,6.85,3.52
2025-05-19,AMA-100453,X3,X3,Action Camera,Amazon,US,2,370.82,741.64,440,10.21,111.25,83.29
2025-05-19,AMA-100454,X4,X4,Action Camera,Amazon,US,1,492.64,492.64,320,6.68,73.9,29.26
2025-05-19,AMA-100455,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,347.44,347.44,200,4.45,52.12,24.05
2025-05-20,AMA-100456,GO 3S,GO 3S,Action Camera,Amazon,UK,1,243.92,243.92,140,4.98,36.59,19.8
2025-05-20,AMA-100457,X4,X4,Action Camera,Amazon,DE,3,567.17,1701.51,960,18.23,255.23,113.9
2025-05-20,AMA-100458,X4,X4,Action Camera,Amazon,JP,3,539.46,1618.38,960,19.75,242.76,145.44
2025-05-20,AMA-100459,GO 3S,GO 3S,Action Camera,Amazon,UK,1,270.95,270.95,140,9.88,40.64,17.15
2025-05-20,AMA-100460,Helmet Mount,Helmet Mount,Mount,Amazon,JP,2,23.02,46.04,14,14.78,6.91,4.74
2025-05-20,AMA-100461,GO 3S,GO 3S,Action Camera,Amazon,UK,1,271.8,271.8,140,7.99,40.77,16.69
2025-05-20,AMA-100462,Battery,Battery,Accessory,Amazon,US,1,34.38,34.38,15,6.13,5.16,3.95
2025-05-20,AMA-100463,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.6,25.6,8,8.36,3.84,1.45
2025-05-20,AMA-100464,X4,X4,Action Camera,Amazon,US,1,449.17,449.17,320,5.72,67.38,34.97
2025-05-20,AMA-100465,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,42.44,42.44,12,6.34,6.37,4.36
2025-05-20,AMA-100466,Tripod Stand,Tripod Stand,Mount,Amazon,UK,1,40.81,40.81,10,5.5,6.12,3.65
2025-05-20,AMA-100467,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.9,25.9,8,4.6,3.88,2.21
2025-05-20,AMA-100468,X4,X4,Action Camera,Amazon,US,1,512.65,512.65,320,5.68,76.9,59.74
2025-05-20,AMA-100469,GO 3S,GO 3S,Action Camera,Amazon,UK,1,277.32,277.32,140,5.68,41.6,20.72
2025-05-20,AMA-100470,Tripod Stand,Tripod Stand,Mount,Amazon,JP,1,38.28,38.28,10,6.85,5.74,3.25
2025-05-20,AMA-100471,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.63,25.63,8,5.23,3.84,1.41
2025-05-20,AMA-100473,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,356.71,356.71,200,5.98,53.51,35.15
2025-05-20,AMA-100474,Selfie Stick,Selfie Stick,Accessory,Amazon,US,2,24.29,48.58,16,8.53,7.29,3.88
2025-05-20,AMA-100477,X4,X4,Action Camera,Amazon,US,1,443.75,443.75,320,9.83,66.56,29.21
2025-05-20,AMA-100478,X3,X3,Action Camera,Amazon,US,1,400.59,400.59,220,9.79,60.09,26.32
2025-05-20,AMA-100479,Battery,Battery,Accessory,Amazon,DE,1,40.69,40.69,15,5.94,6.1,4.06
2025-05-21,AMA-100480,X4,X4,Action Camera,Amazon,US,2,507.55,1015.1,640,14.85,152.26,104.35
2025-05-21,AMA-100481,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,1,27.96,27.96,8,8.25,4.19,1.73
2025-05-21,AMA-100482,Ace Pro,Ace Pro,Action Camera,Amazon,JP,1,348.69,348.69,200,7.6,52.3,24.67
2025-05-21,AMA-100483,Battery,Battery,Accessory,Amazon,US,1,37.69,37.69,15,6.21,5.65,4.35
2025-05-21,AMA-100484,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,10.73,10.73,2,8.16,1.61,1.08
2025-05-21,AMA-100485,X3,X3,Action Camera,Amazon,DE,1,419.49,419.49,220,6.0,62.92,49.71
2025-05-21,AMA-100486,Lens Cap,Lens Cap,Accessory,Amazon,DE,1,10.49,10.49,2,6.97,1.57,0.8
2025-05-21,AMA-100487,Battery,Battery,Accessory,Amazon,DE,1,38.63,38.63,15,9.02,5.79,1.96
2025-05-21,AMA-100488,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,44.99,44.99,12,8.89,6.75,3.97
2025-05-21,AMA-100489,X4,X4,Action Camera,Amazon,UK,1,589.14,589.14,320,5.07,88.37,62.45
2025-05-21,AMA-100490,GO 3S,GO 3S,Action Camera,Amazon,US,2,216.71,433.42,280,8.77,65.01,30.47
2025-05-21,AMA-100491,Lens Cap,Lens Cap,Accessory,Amazon,DE,1,9.94,9.94,2,7.42,1.49,1.08
2025-05-21,AMA-100492,X4,X4,Action Camera,Amazon,UK,1,558.53,558.53,320,5.72,83.78,39.92
2025-05-21,AMA-100493,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,23.72,23.72,8,4.4,3.56,2.49
2025-05-21,AMA-100494,GO 3S,GO 3S,Action Camera,Amazon,UK,1,244.51,244.51,140,6.23,36.68,28.39
2025-05-21,AMA-100495,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,9.84,9.84,2,8.5,1.48,0.56
2025-05-21,AMA-100496,X3,X3,Action Camera,Amazon,US,3,355.7,1067.1,660,14.2,160.06,66.75
2025-05-21,AMA-100497,X4,X4,Action Camera,Amazon,US,1,498.89,498.89,320,6.53,74.83,37.05
2025-05-21,AMA-100498,X3,X3,Action Camera,Amazon,US,1,369.33,369.33,220,5.71,55.4,35.45
2025-05-21,AMA-100499,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,26.04,26.04,8,5.77,3.91,1.47
2025-05-21,AMA-100500,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,1,25.37,25.37,8,9.78,3.81,1.71
2025-05-21,AMA-100501,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,9.58,9.58,2,7.58,1.44,1.06
2025-05-21,AMA-100502,X4,X4,Action Camera,Amazon,US,2,501.6,1003.2,640,13.93,150.48,64.39
2025-05-21,AMA-100503,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,9.14,9.14,2,7.49,1.37,0.62
2025-05-22,AMA-100504,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,31.92,31.92,10,8.02,4.79,3.78
2025-05-22,AMA-100507,X4,X4,Action Camera,Amazon,DE,2,533.05,1066.1,640,8.31,159.92,85.72
2025-05-22,AMA-100508,X4,X4,Action Camera,Amazon,UK,1,567.2,567.2,320,5.44,85.08,56.71
2025-05-22,AMA-100510,Bike Mount,Bike Mount,Mount,Amazon,DE,1,19.62,19.62,6,5.28,2.94,1.35
2025-05-22,AMA-100511,X4,X4,Action Camera,Amazon,US,1,490.59,490.59,320,8.03,73.59,27.32
2025-05-22,AMA-100512,Charging Hub,Charging Hub,Accessory,Amazon,DE,1,68.63,68.63,20,7.26,10.29,4.39
2025-05-22,AMA-100513,Battery,Battery,Accessory,Amazon,DE,1,38.95,38.95,15,6.22,5.84,4.46
2025-05-22,AMA-100514,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,360.24,360.24,200,7.99,54.04,37.87
2025-05-22,AMA-100515,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,23.82,23.82,8,6.65,3.57,2.27
2025-05-22,AMA-100516,X4,X4,Action Camera,Amazon,DE,1,533.99,533.99,320,4.12,80.1,37.95
2025-05-22,AMA-100517,X4,X4,Action Camera,Amazon,US,2,448.06,896.12,640,12.86,134.42,70.5
2025-05-22,AMA-100518,X3,X3,Action Camera,Amazon,US,1,355.9,355.9,220,5.1,53.38,34.34
2025-05-22,AMA-100519,Charging Hub,Charging Hub,Accessory,Amazon,UK,1,63.04,63.04,20,5.85,9.46,4.26
2025-05-22,AMA-100520,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,356.28,356.28,200,8.73,53.44,25.49
2025-05-22,AMA-100521,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,33.81,33.81,10,9.64,5.07,3.76
2025-05-22,AMA-100523,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,411.78,411.78,200,8.05,61.77,44.74
2025-05-22,AMA-100524,Battery,Battery,Accessory,Amazon,US,1,35.38,35.38,15,8.03,5.31,2.21
